*tech,year,sc_point_gid,capacity
upv_1,2027,100277,9.0
upv_1,2027,100371,3.0
upv_4,2027,102071,1.2
upv_1,2027,102418,0.9
upv_4,2027,103446,0.9
upv_4,2027,104125,1.4
upv_4,2027,105495,0.9
upv_4,2027,105496,2.0
upv_4,2027,105504,3.0
upv_4,2027,106192,0.3
upv_4,2027,106193,0.3
upv_4,2027,106194,0.3
upv_4,2027,106195,0.3
upv_4,2027,106864,0.9
upv_4,2027,106865,1.0
upv_4,2027,106873,1.0
upv_4,2027,106878,0.5
upv_4,2027,107557,0.5
upv_2,2027,107898,1.69
upv_2,2027,108581,0.61
upv_4,2027,108925,0.5
upv_4,2027,109597,0.4
upv_4,2027,109609,0.5
upv_4,2027,110291,0.7
upv_3,2027,110963,0.4
upv_4,2027,110975,1.1
upv_5,2027,110990,0.9
upv_3,2027,111098,1.9
upv_3,2027,111099,1.5
upv_4,2027,111672,0.9
upv_5,2027,111673,0.9
upv_5,2027,111675,0.9
upv_3,2027,111758,0.4
upv_3,2027,112441,0.9
upv_4,2027,113030,0.9
upv_4,2027,113712,1.0
upv_4,2027,114398,1.0
upv_4,2027,115074,0.8
upv_4,2027,115757,0.9
upv_4,2027,119988,1.5
upv_4,2027,126136,0.1
upv_5,2027,126819,5.4
upv_5,2027,127423,10.0
upv_2,2027,135206,0.5
upv_2,2027,136574,0.5
upv_2,2027,137261,1.0
upv_5,2027,141129,3.0
upv_5,2027,145942,3.7
upv_5,2027,147948,21.0
upv_5,2027,147968,0.2
upv_5,2027,158237,3.0
upv_4,2027,191310,25.0
upv_2,2028,52863,0.4
upv_1,2028,100277,9.0
upv_1,2028,100371,3.0
upv_4,2028,102071,1.2
upv_1,2028,102418,0.9
upv_4,2028,103446,0.9
upv_4,2028,104125,1.4
upv_4,2028,105495,0.9
upv_4,2028,105496,2.0
upv_4,2028,105504,3.0
upv_4,2028,106192,0.3
upv_4,2028,106193,0.3
upv_4,2028,106194,0.3
upv_4,2028,106195,0.3
upv_4,2028,106864,0.9
upv_4,2028,106865,1.0
upv_4,2028,106873,1.0
upv_4,2028,106878,0.5
upv_4,2028,107557,0.5
upv_2,2028,107898,1.69
upv_2,2028,108581,0.61
upv_4,2028,108925,0.5
upv_4,2028,109597,0.4
upv_4,2028,109609,0.5
upv_4,2028,110291,0.7
upv_3,2028,110963,0.4
upv_4,2028,110975,1.1
upv_5,2028,110990,0.9
upv_3,2028,111098,1.9
upv_3,2028,111099,1.5
upv_4,2028,111672,0.9
upv_5,2028,111673,0.9
upv_5,2028,111675,0.9
upv_3,2028,111758,0.4
upv_3,2028,112441,0.9
upv_4,2028,113030,0.9
upv_4,2028,113712,1.0
upv_4,2028,114398,1.0
upv_4,2028,115074,0.8
upv_4,2028,115757,0.9
upv_4,2028,119988,1.5
upv_4,2028,126136,0.1
upv_5,2028,126819,5.4
upv_5,2028,127423,10.0
upv_2,2028,135206,0.5
upv_2,2028,136574,0.5
upv_2,2028,137261,1.0
upv_5,2028,141129,3.0
upv_5,2028,145942,3.7
upv_5,2028,147948,21.0
upv_5,2028,147968,0.2
upv_5,2028,158237,3.0
upv_4,2028,191310,25.0
upv_2,2029,52863,0.4
upv_1,2029,100277,9.0
upv_1,2029,100371,3.0
upv_4,2029,102071,1.2
upv_1,2029,102418,0.9
upv_4,2029,103446,0.9
upv_4,2029,104125,1.4
upv_4,2029,105495,0.9
upv_4,2029,105496,2.0
upv_4,2029,105504,3.0
upv_4,2029,106192,0.3
upv_4,2029,106193,0.3
upv_4,2029,106194,0.3
upv_4,2029,106195,0.3
upv_4,2029,106864,0.9
upv_4,2029,106865,1.0
upv_4,2029,106873,1.0
upv_4,2029,106878,0.5
upv_4,2029,107557,0.5
upv_2,2029,107898,1.69
upv_2,2029,108581,0.61
upv_4,2029,108925,0.5
upv_4,2029,109597,0.4
upv_4,2029,109609,0.5
upv_4,2029,110291,0.7
upv_3,2029,110963,0.4
upv_4,2029,110975,1.1
upv_5,2029,110990,0.9
upv_3,2029,111098,1.9
upv_3,2029,111099,1.5
upv_4,2029,111672,0.9
upv_5,2029,111673,0.9
upv_5,2029,111675,0.9
upv_3,2029,111758,0.4
upv_3,2029,112441,0.9
upv_4,2029,113030,0.9
upv_4,2029,113712,1.0
upv_4,2029,114398,1.0
upv_4,2029,115074,0.8
upv_4,2029,115757,0.9
upv_4,2029,119988,1.5
upv_4,2029,126136,0.1
upv_5,2029,126819,5.4
upv_5,2029,127423,10.0
upv_2,2029,135206,0.5
upv_2,2029,136574,0.5
upv_2,2029,137261,1.0
upv_5,2029,141129,3.0
upv_5,2029,145942,3.7
upv_5,2029,147948,21.0
upv_5,2029,147968,0.2
upv_5,2029,158237,3.0
upv_4,2029,191310,25.0
upv_2,2030,52863,0.4
upv_1,2030,100277,9.0
upv_1,2030,100371,3.0
upv_4,2030,102071,1.2
upv_1,2030,102418,0.9
upv_4,2030,103446,0.9
upv_4,2030,104125,1.4
upv_4,2030,105495,0.9
upv_4,2030,105496,2.0
upv_4,2030,105504,3.0
upv_4,2030,106192,0.3
upv_4,2030,106193,0.3
upv_4,2030,106194,0.3
upv_4,2030,106195,0.3
upv_4,2030,106864,0.9
upv_4,2030,106865,1.0
upv_4,2030,106873,1.0
upv_4,2030,106878,0.5
upv_4,2030,107557,0.5
upv_2,2030,107898,1.69
upv_2,2030,108581,0.61
upv_4,2030,108925,0.5
upv_4,2030,109597,0.4
upv_4,2030,109609,0.5
upv_4,2030,110291,0.7
upv_3,2030,110963,0.4
upv_4,2030,110975,1.1
upv_5,2030,110990,0.9
upv_3,2030,111098,1.9
upv_3,2030,111099,1.5
upv_4,2030,111672,0.9
upv_5,2030,111673,0.9
upv_5,2030,111675,0.9
upv_3,2030,111758,0.4
upv_3,2030,112441,0.9
upv_4,2030,113030,0.9
upv_4,2030,113712,1.0
upv_4,2030,114398,1.0
upv_4,2030,115074,0.8
upv_4,2030,115757,0.9
upv_4,2030,119988,1.5
upv_4,2030,126136,0.1
upv_5,2030,126819,5.4
upv_5,2030,127423,10.0
upv_2,2030,135206,0.5
upv_2,2030,136574,0.5
upv_2,2030,137261,1.0
upv_5,2030,141129,3.0
upv_5,2030,145942,3.7
upv_5,2030,147948,21.0
upv_5,2030,147968,0.2
upv_5,2030,158237,3.0
upv_4,2030,191310,25.0
upv_2,2031,52863,0.4
upv_1,2031,100277,9.0
upv_1,2031,100371,3.0
upv_4,2031,102071,1.2
upv_1,2031,102418,0.9
upv_4,2031,103446,0.9
upv_4,2031,104125,1.4
upv_4,2031,105495,0.9
upv_4,2031,105496,2.0
upv_4,2031,105504,3.0
upv_4,2031,106192,0.3
upv_4,2031,106193,0.3
upv_4,2031,106194,0.3
upv_4,2031,106195,0.3
upv_4,2031,106864,0.9
upv_4,2031,106865,1.0
upv_4,2031,106873,1.0
upv_4,2031,106878,0.5
upv_4,2031,107557,0.5
upv_2,2031,107898,1.69
upv_2,2031,108581,0.61
upv_4,2031,108925,0.5
upv_4,2031,109597,0.4
upv_4,2031,109609,0.5
upv_4,2031,110291,0.7
upv_3,2031,110963,0.4
upv_4,2031,110975,1.1
upv_5,2031,110990,0.9
upv_3,2031,111098,1.9
upv_3,2031,111099,1.5
upv_4,2031,111672,0.9
upv_5,2031,111673,0.9
upv_5,2031,111675,0.9
upv_3,2031,111758,0.4
upv_3,2031,112441,0.9
upv_4,2031,113030,0.9
upv_4,2031,113712,1.0
upv_4,2031,114398,1.0
upv_4,2031,115074,0.8
upv_4,2031,115757,0.9
upv_4,2031,119988,1.5
upv_4,2031,126136,0.1
upv_5,2031,126819,5.4
upv_5,2031,127423,10.0
upv_2,2031,135206,0.5
upv_2,2031,136574,0.5
upv_2,2031,137261,1.0
upv_5,2031,141129,3.0
upv_5,2031,145942,3.7
upv_5,2031,147948,21.0
upv_5,2031,147968,0.2
upv_5,2031,158237,3.0
upv_4,2031,191310,25.0
upv_2,2032,52863,0.4
upv_1,2032,100277,9.0
upv_1,2032,100371,3.0
upv_4,2032,102071,1.2
upv_1,2032,102418,0.9
upv_4,2032,103446,0.9
upv_4,2032,104125,1.4
upv_4,2032,105495,0.9
upv_4,2032,105496,2.0
upv_4,2032,105504,3.0
upv_4,2032,106192,0.3
upv_4,2032,106193,0.3
upv_4,2032,106194,0.3
upv_4,2032,106195,0.3
upv_4,2032,106864,0.9
upv_4,2032,106865,1.0
upv_4,2032,106873,1.0
upv_4,2032,106878,0.5
upv_4,2032,107557,0.5
upv_2,2032,107898,1.69
upv_2,2032,108581,0.61
upv_4,2032,108925,0.5
upv_4,2032,109597,0.4
upv_4,2032,109609,0.5
upv_4,2032,110291,0.7
upv_3,2032,110963,0.4
upv_4,2032,110975,1.1
upv_5,2032,110990,0.9
upv_3,2032,111098,1.9
upv_3,2032,111099,1.5
upv_4,2032,111672,0.9
upv_5,2032,111673,0.9
upv_5,2032,111675,0.9
upv_3,2032,111758,0.4
upv_3,2032,112441,0.9
upv_4,2032,113030,0.9
upv_4,2032,113712,1.0
upv_4,2032,114398,1.0
upv_4,2032,115074,0.8
upv_4,2032,115757,0.9
upv_4,2032,119988,1.5
upv_4,2032,126136,0.1
upv_5,2032,126819,5.4
upv_5,2032,127423,10.0
upv_2,2032,135206,0.5
upv_2,2032,136574,0.5
upv_2,2032,137261,1.0
upv_5,2032,141129,3.0
upv_5,2032,147948,21.0
upv_5,2032,158237,3.0
upv_4,2032,191310,25.0
upv_2,2033,52863,0.4
upv_1,2033,100277,9.0
upv_1,2033,100371,3.0
upv_4,2033,102071,1.2
upv_1,2033,102418,0.9
upv_4,2033,103446,0.9
upv_4,2033,104125,1.4
upv_4,2033,105495,0.9
upv_4,2033,105496,2.0
upv_4,2033,105504,3.0
upv_4,2033,106192,0.3
upv_4,2033,106193,0.3
upv_4,2033,106194,0.3
upv_4,2033,106195,0.3
upv_4,2033,106864,0.9
upv_4,2033,106865,1.0
upv_4,2033,106873,1.0
upv_4,2033,106878,0.5
upv_4,2033,107557,0.5
upv_2,2033,107898,1.69
upv_2,2033,108581,0.61
upv_4,2033,108925,0.5
upv_4,2033,109597,0.4
upv_4,2033,109609,0.5
upv_4,2033,110291,0.7
upv_3,2033,110963,0.4
upv_4,2033,110975,1.1
upv_5,2033,110990,0.9
upv_3,2033,111098,1.9
upv_3,2033,111099,1.5
upv_4,2033,111672,0.9
upv_5,2033,111673,0.9
upv_5,2033,111675,0.9
upv_3,2033,111758,0.4
upv_3,2033,112441,0.9
upv_4,2033,113030,0.9
upv_4,2033,113712,1.0
upv_4,2033,114398,1.0
upv_4,2033,115074,0.8
upv_4,2033,115757,0.9
upv_4,2033,119988,1.5
upv_4,2033,126136,0.1
upv_5,2033,126819,5.4
upv_5,2033,127423,10.0
upv_2,2033,135206,0.5
upv_2,2033,136574,0.5
upv_2,2033,137261,1.0
upv_5,2033,147948,21.0
upv_5,2033,158237,3.0
upv_4,2033,191310,25.0
upv_2,2034,52863,0.4
upv_1,2034,100277,9.0
upv_1,2034,100371,3.0
upv_4,2034,102071,1.2
upv_1,2034,102418,0.9
upv_4,2034,103446,0.9
upv_4,2034,104125,1.4
upv_4,2034,105495,0.9
upv_4,2034,105496,2.0
upv_4,2034,105504,3.0
upv_4,2034,106192,0.3
upv_4,2034,106193,0.3
upv_4,2034,106194,0.3
upv_4,2034,106195,0.3
upv_4,2034,106864,0.9
upv_4,2034,106865,1.0
upv_4,2034,106873,1.0
upv_4,2034,106878,0.5
upv_4,2034,107557,0.5
upv_2,2034,107898,1.69
upv_2,2034,108581,0.61
upv_4,2034,108925,0.5
upv_4,2034,109597,0.4
upv_4,2034,109609,0.5
upv_4,2034,110291,0.7
upv_3,2034,110963,0.4
upv_4,2034,110975,1.1
upv_5,2034,110990,0.9
upv_3,2034,111098,1.9
upv_3,2034,111099,1.5
upv_4,2034,111672,0.9
upv_5,2034,111673,0.9
upv_5,2034,111675,0.9
upv_3,2034,111758,0.4
upv_3,2034,112441,0.9
upv_4,2034,113030,0.9
upv_4,2034,113712,1.0
upv_4,2034,114398,1.0
upv_4,2034,115074,0.8
upv_4,2034,115757,0.9
upv_4,2034,119988,1.5
upv_4,2034,126136,0.1
upv_5,2034,126819,5.4
upv_5,2034,127423,10.0
upv_2,2034,135206,0.5
upv_2,2034,136574,0.5
upv_2,2034,137261,1.0
upv_5,2034,147948,21.0
upv_5,2034,158237,3.0
upv_4,2034,191310,25.0
upv_2,2035,52863,0.4
upv_1,2035,100277,9.0
upv_1,2035,100371,3.0
upv_4,2035,102071,1.2
upv_1,2035,102418,0.9
upv_4,2035,103446,0.9
upv_4,2035,104125,1.4
upv_4,2035,105495,0.9
upv_4,2035,105496,2.0
upv_4,2035,105504,3.0
upv_4,2035,106192,0.3
upv_4,2035,106193,0.3
upv_4,2035,106194,0.3
upv_4,2035,106195,0.3
upv_4,2035,106864,0.9
upv_4,2035,106865,1.0
upv_4,2035,106873,1.0
upv_4,2035,106878,0.5
upv_4,2035,107557,0.5
upv_2,2035,107898,1.69
upv_2,2035,108581,0.61
upv_4,2035,108925,0.5
upv_4,2035,109597,0.4
upv_4,2035,109609,0.5
upv_4,2035,110291,0.7
upv_3,2035,110963,0.4
upv_4,2035,110975,1.1
upv_5,2035,110990,0.9
upv_3,2035,111098,1.9
upv_3,2035,111099,1.5
upv_4,2035,111672,0.9
upv_5,2035,111673,0.9
upv_5,2035,111675,0.9
upv_3,2035,111758,0.4
upv_3,2035,112441,0.9
upv_4,2035,113030,0.9
upv_4,2035,113712,1.0
upv_4,2035,114398,1.0
upv_4,2035,115074,0.8
upv_4,2035,115757,0.9
upv_4,2035,119988,1.5
upv_4,2035,126136,0.1
upv_5,2035,126819,5.4
upv_5,2035,127423,10.0
upv_2,2035,135206,0.5
upv_2,2035,136574,0.5
upv_2,2035,137261,1.0
upv_5,2035,147948,21.0
upv_5,2035,158237,3.0
upv_4,2035,191310,25.0
upv_2,2036,52863,0.4
upv_1,2036,100277,9.0
upv_1,2036,100371,3.0
upv_4,2036,102071,1.2
upv_1,2036,102418,0.9
upv_4,2036,103446,0.9
upv_4,2036,104125,1.4
upv_4,2036,105495,0.9
upv_4,2036,105496,2.0
upv_4,2036,105504,3.0
upv_4,2036,106192,0.3
upv_4,2036,106193,0.3
upv_4,2036,106194,0.3
upv_4,2036,106195,0.3
upv_4,2036,106864,0.9
upv_4,2036,106865,1.0
upv_4,2036,106873,1.0
upv_4,2036,106878,0.5
upv_4,2036,107557,0.5
upv_2,2036,107898,1.69
upv_2,2036,108581,0.61
upv_4,2036,108925,0.5
upv_4,2036,109597,0.4
upv_4,2036,109609,0.5
upv_4,2036,110291,0.7
upv_3,2036,110963,0.4
upv_4,2036,110975,1.1
upv_5,2036,110990,0.9
upv_3,2036,111098,1.9
upv_3,2036,111099,1.5
upv_4,2036,111672,0.9
upv_5,2036,111673,0.9
upv_5,2036,111675,0.9
upv_3,2036,111758,0.4
upv_3,2036,112441,0.9
upv_4,2036,113030,0.9
upv_4,2036,113712,1.0
upv_4,2036,114398,1.0
upv_4,2036,115074,0.8
upv_4,2036,115757,0.9
upv_4,2036,119988,1.5
upv_4,2036,126136,0.1
upv_5,2036,126819,5.4
upv_5,2036,127423,10.0
upv_2,2036,135206,0.5
upv_2,2036,136574,0.5
upv_2,2036,137261,1.0
upv_5,2036,147948,21.0
upv_5,2036,158237,3.0
upv_4,2036,191310,25.0
upv_2,2037,52863,0.4
upv_1,2037,100277,9.0
upv_1,2037,100371,3.0
upv_4,2037,102071,1.2
upv_1,2037,102418,0.9
upv_4,2037,103446,0.9
upv_4,2037,104125,1.4
upv_4,2037,105495,0.9
upv_4,2037,105496,2.0
upv_4,2037,105504,3.0
upv_4,2037,106192,0.3
upv_4,2037,106193,0.3
upv_4,2037,106194,0.3
upv_4,2037,106195,0.3
upv_4,2037,106864,0.9
upv_4,2037,106865,1.0
upv_4,2037,106873,1.0
upv_4,2037,106878,0.5
upv_4,2037,107557,0.5
upv_2,2037,107898,1.69
upv_2,2037,108581,0.61
upv_4,2037,108925,0.5
upv_4,2037,109597,0.4
upv_4,2037,109609,0.5
upv_4,2037,110291,0.7
upv_3,2037,110963,0.4
upv_4,2037,110975,1.1
upv_5,2037,110990,0.9
upv_3,2037,111098,1.9
upv_3,2037,111099,1.5
upv_4,2037,111672,0.9
upv_5,2037,111673,0.9
upv_3,2037,111758,0.4
upv_3,2037,112441,0.9
upv_4,2037,113030,0.9
upv_4,2037,113712,1.0
upv_4,2037,114398,1.0
upv_4,2037,115074,0.8
upv_4,2037,115757,0.9
upv_4,2037,119988,1.5
upv_4,2037,126136,0.1
upv_5,2037,126819,5.4
upv_5,2037,127423,10.0
upv_2,2037,135206,0.5
upv_2,2037,136574,0.5
upv_2,2037,137261,1.0
upv_5,2037,147948,21.0
upv_5,2037,158237,3.0
upv_4,2037,191310,25.0
upv_1,2038,100277,9.0
upv_1,2038,100371,3.0
upv_4,2038,102071,1.2
upv_1,2038,102418,0.9
upv_4,2038,104125,1.4
upv_4,2038,105495,0.9
upv_4,2038,105496,2.0
upv_4,2038,105504,3.0
upv_4,2038,106192,0.3
upv_4,2038,106193,0.3
upv_4,2038,106194,0.3
upv_4,2038,106195,0.3
upv_4,2038,106864,0.9
upv_4,2038,106873,1.0
upv_4,2038,106878,0.5
upv_4,2038,107557,0.5
upv_2,2038,107898,1.69
upv_2,2038,108581,0.61
upv_4,2038,109597,0.4
upv_4,2038,110291,0.7
upv_3,2038,110963,0.4
upv_4,2038,110975,1.1
upv_5,2038,110990,0.9
upv_3,2038,111098,1.9
upv_3,2038,111099,1.5
upv_4,2038,111672,0.9
upv_3,2038,111758,0.4
upv_3,2038,112441,0.9
upv_4,2038,113712,1.0
upv_4,2038,114398,1.0
upv_4,2038,115074,0.8
upv_4,2038,115757,0.9
upv_5,2038,127423,10.0
upv_2,2038,135206,0.5
upv_2,2038,136574,0.5
upv_2,2038,137261,1.0
upv_5,2038,147948,21.0
upv_5,2038,158237,3.0
upv_4,2038,191310,25.0
upv_1,2039,100277,9.0
upv_4,2039,102071,1.2
upv_1,2039,102418,0.9
upv_4,2039,104125,1.4
upv_4,2039,105496,2.0
upv_4,2039,105504,3.0
upv_4,2039,106878,0.5
upv_4,2039,107557,0.5
upv_2,2039,107898,1.69
upv_2,2039,108581,0.61
upv_4,2039,110291,0.7
upv_5,2039,110990,0.9
upv_3,2039,111099,1.5
upv_3,2039,111758,0.4
upv_3,2039,112441,0.9
upv_4,2039,113712,1.0
upv_4,2039,114398,1.0
upv_4,2039,115074,0.8
upv_4,2039,115757,0.9
upv_5,2039,147948,21.0
upv_5,2039,158237,3.0
upv_4,2039,191310,25.0
